, face_id, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.98,1,0.03,0.28,0.33,0.0,0.0,0.0,0.0,0.43,0.61,0.0,0.13,0.21,0.0,0.0,0.14,0.0,0.0
1,0,0.98,1,0.01,0.09,0.23,0.0,0.0,0.0,0.02,0.41,0.7,0.0,0.06,0.14,0.01,0.0,0.15,0.03,0.0
2,0,0.98,1,0.0,0.0,0.28,0.0,0.0,0.0,0.02,0.36,0.76,0.0,0.03,0.12,0.01,0.0,0.11,0.04,0.0
3,0,0.98,1,0.0,0.0,0.3,0.13,0.0,0.0,0.02,0.41,0.75,0.0,0.08,0.05,0.06,0.0,0.15,0.15,0.0
4,0,0.98,1,0.0,0.0,0.32,0.13,0.0,0.0,0.0,0.45,0.7,0.0,0.06,0.05,0.19,0.05,0.14,0.13,0.0
5,0,0.98,1,0.0,0.0,0.25,0.13,0.01,0.0,0.0,0.46,0.71,0.0,0.05,0.01,0.19,0.06,0.29,0.12,0.0
6,0,0.98,1,0.0,0.0,0.3,0.0,0.01,0.0,0.0,0.38,0.74,0.0,0.0,0.12,0.18,0.09,0.21,0.01,0.0
7,0,0.98,1,0.0,0.0,0.16,0.0,0.01,0.0,0.02,0.29,0.84,0.0,0.0,0.27,0.04,0.07,0.26,0.08,0.0
8,0,0.98,1,0.0,0.0,0.13,0.0,0.0,0.0,0.02,0.26,0.91,0.04,0.0,0.37,0.06,0.14,0.13,0.17,0.0
9,0,0.98,1,0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.31,0.93,0.04,0.0,0.29,0.02,0.17,0.15,0.17,0.0
10,0,0.98,1,0.16,0.26,0.14,0.0,0.0,0.0,0.0,0.51,0.79,0.04,0.09,0.36,0.02,0.14,0.05,0.09,0.13
11,0,0.98,1,0.16,0.26,0.2,0.0,0.01,0.0,0.02,0.53,0.75,0.0,0.09,0.32,0.04,0.06,0.09,0.16,0.13
12,0,0.98,1,0.16,0.26,0.33,0.0,0.0,0.0,0.11,0.55,0.74,0.02,0.09,0.34,0.07,0.0,0.27,0.3,0.13
13,0,0.98,1,0.0,0.0,0.32,0.0,0.0,0.0,0.14,0.37,0.91,0.07,0.0,0.18,0.1,0.02,0.45,0.35,0.0
14,0,0.98,1,0.0,0.0,0.33,0.0,0.06,0.0,0.12,0.4,0.9,0.16,0.0,0.12,0.06,0.02,0.55,0.27,0.0
15,0,0.98,1,0.12,0.0,0.19,0.08,0.06,0.0,0.03,0.25,0.93,0.18,0.0,0.06,0.15,0.02,0.47,0.2,0.03
16,0,0.93,1,0.21,0.0,0.13,0.08,0.06,0.0,0.0,0.24,0.95,0.19,0.0,0.01,0.12,0.0,0.37,0.17,0.34
17,0,0.98,1,0.3,0.0,0.0,0.08,0.0,0.0,0.0,0.29,0.98,0.12,0.0,0.0,0.12,0.0,0.37,0.08,0.59
18,0,0.98,1,0.18,0.0,0.08,0.01,0.03,0.0,0.03,0.33,1.01,0.16,0.0,0.05,0.0,0.03,0.42,0.02,0.56
19,0,0.98,1,0.09,0.0,0.27,0.01,0.07,0.0,0.09,0.32,0.99,0.09,0.0,0.12,0.0,0.05,0.36,0.0,0.26
20,0,0.98,1,0.09,0.09,0.27,0.08,0.07,0.0,0.09,0.38,0.78,0.07,0.26,0.44,0.0,0.05,0.2,0.02,0.01
21,0,0.98,1,0.15,0.14,0.18,0.07,0.05,0.0,0.06,0.52,0.55,0.0,0.5,0.73,0.0,0.02,0.03,0.07,0.06
22,0,0.98,1,0.24,0.17,0.03,0.07,0.0,0.0,0.0,0.68,0.38,0.0,0.7,0.91,0.0,0.0,0.0,0.14,0.06
23,0,0.98,1,0.22,0.08,0.09,0.0,0.0,0.0,0.0,0.76,0.44,0.0,0.46,0.73,0.0,0.0,0.0,0.12,0.11
24,0,0.98,1,0.25,0.06,0.16,0.0,0.0,0.0,0.0,0.74,0.49,0.0,0.36,0.48,0.0,0.0,0.0,0.17,0.11
25,0,0.98,1,0.2,0.04,0.18,0.0,0.0,0.0,0.0,0.68,0.53,0.0,0.27,0.38,0.0,0.0,0.0,0.09,0.18
26,0,0.98,1,0.16,0.04,0.18,0.0,0.0,0.0,0.0,0.55,0.54,0.0,0.34,0.41,0.0,0.0,0.0,0.1,0.16
27,0,0.98,1,0.11,0.0,0.17,0.0,0.0,0.0,0.0,0.55,0.57,0.0,0.29,0.49,0.0,0.0,0.0,0.02,0.12
